"versuch_id"	"accession"	"plant_name"	"LT50NAC"	"LT50ACC"	"glucose"	"fructose"	"sucrose"	"raffinose"	"amino_acids"	"malate"	"fumarate"	"proline"	"anthoscore"	"antho_value_en"	"bbch_id"	"rank_bbch_id"	"percent_bbch_id"	"norm_bbch_id"	"bbch_categories"	"glucose_positive"	"fructose_positive"	"sucrose_positive"	"raffinose_positive"	"amino_acids_positive"	"malate_positive"	"fumarate_positive"	"proline_positive"	"flowering_state"	"vegetative_state"	"capacity"
"138"	119	"Sha"	"[At.Sha.n].3.1-4"	-6.278	-8.967	14.360418	12.29722	12.328992	0.78911	11.68926384	13.20626842	15.22651413	0.041051171	3	"intermediate"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	14.360418	12.29722	12.328992	0.78911	11.68926384	13.20626842	15.22651413	0.041051171	"non-flowering"	"non-vegetative"	-2.689
"139"	119	"Sorbo"	"[At.Sorbo. n].3-1"	-5.026	-9.499	18.53518	17.20152	18.492836	1.911422	17.16633535	20.10274727	13.67888551	0.191957588	2	"low"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	18.53518	17.20152	18.492836	1.911422	17.16633535	20.10274727	13.67888551	0.191957588	"non-flowering"	"non-vegetative"	-4.473
"140"	119	"Sorbo"	"[At.Sorbo. n].3-2"	-5.026	-9.499	12.971702	14.7764	11.775322	1.640456	12.16172453	11.00788516	4.932130555	0.05666218	2	"low"	50	2.5	1.57232704402516	-1.73636363636364	"generative buds"	12.971702	14.7764	11.775322	1.640456	12.16172453	11.00788516	4.932130555	0.05666218	"non-flowering"	"non-vegetative"	-4.473
"141"	119	"Sp-0"	"[At.Sp-0.n].2-3"	-5.278	-10.25	14.624412	9.424638	15.284776	1.578858	11.78816206	21.56848979	7.271014112	0.149750046	4	"high"	55	98	61.6352201257862	0	"generative buds"	14.624412	9.424638	15.284776	1.578858	11.78816206	21.56848979	7.271014112	0.149750046	"non-flowering"	"non-vegetative"	-4.972
"142"	119	"Sp-0"	"[At.Sp-0.n].2-4"	-5.278	-10.25	20.86964	17.276696	13.608664	1.610124	7.785975166	16.52349642	6.81491377	0.158422829	5	"very high"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	20.86964	17.276696	13.608664	1.610124	7.785975166	16.52349642	6.81491377	0.158422829	"non-flowering"	"non-vegetative"	-4.972
"143"	119	"St-0"	"[At.St-0.n].23-1"	-6.259	-10.34	21.231766	16.20775	21.557374	3.421248	13.39128945	16.0836933	2.317305665	0.071116817	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	21.231766	16.20775	21.557374	3.421248	13.39128945	16.0836933	2.317305665	0.071116817	"non-flowering"	"non-vegetative"	-4.081
"144"	119	"St-0"	"[At.St-0.n].23-2"	-6.259	-10.34	7.16605	5.393752	12.299882	1.38134	15.42429527	23.25913572	3.687887819	0.081524156	2	"low"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	7.16605	5.393752	12.299882	1.38134	15.42429527	23.25913572	3.687887819	0.081524156	"non-flowering"	"non-vegetative"	-4.081
"145"	119	"Stw-0"	"[At.Stw-0.n].1.1-3"	-6.922	-11.38	30.48081	21.91827	21.031282	3.782906	11.172441	18.31965703	5.023350624	0.120840771	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	30.48081	21.91827	21.031282	3.782906	11.172441	18.31965703	5.023350624	0.120840771	"non-flowering"	"non-vegetative"	-4.458
"146"	119	"Stw-0"	"[At.Stw-0.n].1.1-4"	-6.922	-11.38	16.68798	13.44228	14.975464	3.223744	9.06997884	10.77911139	3.541707597	0.074007745	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	16.68798	13.44228	14.975464	3.223744	9.06997884	10.77911139	3.541707597	0.074007745	"non-flowering"	"non-vegetative"	-4.458
"147"	119	"Ta-0"	"[At.Ta-0.n].2-3"	-7.498	-11.16	20.987584	15.575208	14.648656	2.692862	13.42883342	20.61337996	3.77032805	0.105229762	4	"high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	20.987584	15.575208	14.648656	2.692862	13.42883342	20.61337996	3.77032805	0.105229762	"non-flowering"	"non-vegetative"	-3.662
"148"	119	"Ta-0"	"[At.Ta-0.n].2-4"	-7.498	-11.16	6.548738	5.426108	5.542414	1.152478	3.66177038	7.155171721	1.760064852	0.033534759	4	"high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	6.548738	5.426108	5.542414	1.152478	3.66177038	7.155171721	1.760064852	0.033534759	"non-flowering"	"non-vegetative"	-3.662
"149"	119	"Te-0"	"[At.Te.n].1.192-3"	-7.001	-10.87	11.6504	8.67581	20.623002	2.617454	14.80777112	22.85892005	4.057551511	0.152062788	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	11.6504	8.67581	20.623002	2.617454	14.80777112	22.85892005	4.057551511	0.152062788	"non-flowering"	"non-vegetative"	-3.869
"150"	119	"Te-0"	"[At.Te.n].1.192-4"	-7.001	-10.87	15.341932	8.767596	14.523216	2.10437	13.69654264	34.57009645	9.10944683	0.149750046	2	"low"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	15.341932	8.767596	14.523216	2.10437	13.69654264	34.57009645	9.10944683	0.149750046	"non-flowering"	"non-vegetative"	-3.869
"151"	119	"Tsu-9"	"[At.Tsu-0.n].2.2-3"	-5.443	-10.78	31.517336	20.614924	21.788696	3.317066	9.844627032	28.88251607	4.451898473	0.157266458	3	"intermediate"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	31.517336	20.614924	21.788696	3.317066	9.844627032	28.88251607	4.451898473	0.157266458	"non-flowering"	"non-vegetative"	-5.337
"152"	119	"Tsu-9"	"[At.Tsu-0.n].2.2-4"	-5.443	-10.78	7.281916	7.383678	10.191686	1.654322	9.912840902	12.12239851	3.569187674	0.094244238	NA	NA	NA	NA	NA	NA	NA	7.281916	7.383678	10.191686	1.654322	9.912840902	12.12239851	3.569187674	0.094244238	NA	NA	-5.337
"153"	119	"Ty-0"	"[At.Ty-0.n].2.1-3"	-5.592	-11.14	18.596568	16.35613	18.442006	2.774728	12.73990162	22.64218468	4.867249999	0.156688272	4	"high"	55	98	61.6352201257862	0	"generative buds"	18.596568	16.35613	18.442006	2.774728	12.73990162	22.64218468	4.867249999	0.156688272	"non-flowering"	"non-vegetative"	-5.548
"154"	119	"Ty-0"	"[At.Ty-0.n].2.1-4"	-5.592	-11.14	10.56904	8.192014	7.857718	1.333606	10.02724473	18.11290594	0.827071949	0.053193067	2	"low"	50	2.5	1.57232704402516	-1.73636363636364	"generative buds"	10.56904	8.192014	7.857718	1.333606	10.02724473	18.11290594	0.827071949	0.053193067	"non-flowering"	"non-vegetative"	-5.548
"155"	119	"Van-0"	"[At.Van-0.n].84-3"	-6.029	-8.79	23.571788	18.896478	16.705468	3.86049	8.042736582	24.28360032	2.180253308	0.175190208	3	"intermediate"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	23.571788	18.896478	16.705468	3.86049	8.042736582	24.28360032	2.180253308	0.175190208	"non-flowering"	"non-vegetative"	-2.761
"156"	119	"Van-0"	"[At.Van-0.n].84-4"	-6.029	-8.79	24.286068	19.663632	18.632848	3.42925	16.62926287	27.84665184	5.24301303	0.176924765	2	"low"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	24.286068	19.663632	18.632848	3.42925	16.62926287	27.84665184	5.24301303	0.176924765	"non-flowering"	"non-vegetative"	-2.761
"157"	119	"Wei-1"	"[At.Wei-1.n].85-3"	NA	NA	19.455522	11.060284	16.877036	2.249288	20.24212443	22.92139615	15.61461663	0.274638115	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	19.455522	11.060284	16.877036	2.249288	20.24212443	22.92139615	15.61461663	0.274638115	"non-flowering"	"non-vegetative"	NA
"158"	119	"Wei-1"	"[At.Wei-1.n].85-4"	NA	NA	16.75913	14.967038	15.02045	2.834176	10.19911349	22.14010716	2.332595308	0.105807948	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	16.75913	14.967038	15.02045	2.834176	10.19911349	22.14010716	2.332595308	0.105807948	"non-flowering"	"non-vegetative"	NA
"159"	119	"Yo-0"	"[At.Yo-0. n].11-3"	-5.595	-10.08	18.131868	15.03719	17.372874	2.938342	15.87106848	14.00406641	3.632927665	0.172299281	4	"high"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	18.131868	15.03719	17.372874	2.938342	15.87106848	14.00406641	3.632927665	0.172299281	"non-flowering"	"non-vegetative"	-4.485
"160"	119	"Yo-0"	"[At.Yo-0. n].11-4"	-5.595	-10.08	20.094094	13.24104	15.138778	2.100214	10.77259775	23.10586555	6.074092257	0.093666052	4	"high"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	20.094094	13.24104	15.138778	2.100214	10.77259775	23.10586555	6.074092257	0.093666052	"non-flowering"	"non-vegetative"	-4.485
